operation_id,date,month,operation_type,amount,signed_amount,counterparty,description,raw_credit,raw_debit,raw_date,date_parse_source,category_rule,subcategory_rule,rule_confidence,rule_reason,category_llm,subcategory_llm,llm_confidence,llm_reason,llm_error,category_final,subcategory_final,category_group,category_source,category_confidence,needs_review,review_reason,cash_flow_section
2240,2025-12-08,2025-12,credit,24240.0,24240.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810740000410119 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО МОЖАЙСКИЙ Г МОЖАЙСК УЛ КОММУНИСТИЧЕСКАЯ Д 1. СУММА 24240-00 В Т.Ч. НДС(10%) 2203-64,24240.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2241,2025-12-08,2025-12,credit,5420.0,5420.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000075045 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО КУРОВСКОЕ ОРЕХОВО-ЗУЕВСКИЙ Р УЛСОВХОЗНАЯ Д25. СУММА 5420-00 В Т.Ч. НДС(10%) 492-73,5420.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2242,2025-12-08,2025-12,credit,14640.0,14640.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000077873 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ДМИТРОВСКИЙ Д ЕЛИЗАВЕТИНО Д 203А СТР 1. СУММА 14640-00 В Т.Ч. НДС(10%) 1330-91,14640.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2243,2025-12-08,2025-12,credit,16720.0,16720.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000077959 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ШАТУРА Г РОШАЛЬ УЛ КОСЯКОВА Д 18 К 530С. СУММА 16720-00 ВТ.Ч. НДС(10%) 1520-00,16720.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2244,2025-12-08,2025-12,credit,13050.0,13050.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000077981 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ВОСКРЕСЕНСК УЛ ЗАВОДСКАЯ 2Я ЗД 16 СТР 2. СУММА 13050-00 В Т.Ч. НДС(10%) 1186-36,13050.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2245,2025-12-08,2025-12,credit,16800.0,16800.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810140000078025 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ВОЛОКОЛАМСКИЙ С СПАСС УЛ ЦЕНТРАЛЬНАЯ СТР 12Б. СУММА 16800-00 В Т.Ч. НДС(10%) 1527-27,16800.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2246,2025-12-08,2025-12,credit,10080.0,10080.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000078029 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГОВОСКРЕСЕНСК ГБЕЛООЗЁРСКИЙ УЛКОММУНАЛЬНАЯ ЗД15. СУММА 10080-00 В Т.Ч. НДС(10%) 916-36,10080.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2247,2025-12-08,2025-12,credit,18600.0,18600.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000079075 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО РУЗСКИЙ РП ТУЧКОВО УЛ КИРОВА Д 41А. СУММА 18600-00 В Т.Ч.НДС(10%) 1690-91,18600.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2248,2025-12-08,2025-12,credit,38720.0,38720.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810240000082678 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ЛОСИНО ПЕТРОВСКИЙ УЛ СИТЬКОВО СТР 32. СУММА 38720-00 В Т.Ч. НДС(10%) 3520-00,38720.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2249,2025-12-08,2025-12,credit,13300.0,13300.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000090915 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО РУЗСКИЙ П ДОРОХОВО УЛ НЕВКИПЕЛОГО ДОМ 4А. СУММА 13300-00 В Т.Ч. НДС(10%) 1209-09,13300.0,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
2250,2025-12-08,2025-12,credit,3236.4,3236.4,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810966000001776 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 НОВОМОСКОВСК ПЕРВОМАЙСКАЯ 83. СУММА 3236-40 В Т.Ч. НДС(10%) 294-22,3236.4,0.0,2025-12-08,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
